spine,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33,P0,P1,P2,P3,Xbar,Ybar,State
2,0.510467887,0.52648747,-1.22209692,0.999661982,0.540725052,0.449329823,-1.16218555,0.999428272,0.566886902,0.441730231,-1.162600994,0.999552608,0.590562761,0.436512113,-1.163043857,0.999426425,0.475280672,0.471683472,-1.134490132,0.999338508,0.456605583,0.478147298,-1.133611917,0.999477029,0.438890517,0.484504342,-1.133981943,0.999388456,0.631214261,0.464077741,-0.732978344,0.999608338,0.428845823,0.51920414,-0.571557939,0.999599278,0.576533437,0.596638143,-1.062021852,0.999846458,0.488876045,0.611178458,-1.015214324,0.999775589,0.863382936,0.823891342,-0.493447632,0.995690584,0.350661188,0.93005985,-0.309806883,0.997132063,1.043270826,1.207525373,-0.726582885,0.120475836,0.285600483,1.353301287,-0.272367895,0.210788906,0.999621391,1.556920767,-1.323810339,0.03268218,0.304612458,1.645422459,-0.937147975,0.078806363,1.022577286,1.682258248,-1.498511791,0.040951312,0.282914191,1.76576066,-1.106097698,0.089871109,0.957356751,1.677500367,-1.552392244,0.068409011,0.328048617,1.737240314,-1.202252626,0.143380418,0.938571453,1.630900741,-1.371633887,0.065734409,0.346976936,1.689164281,-1.004144311,0.133822143,0.827822089,1.675912619,-0.126586735,0.000879719,0.492534816,1.704367757,0.13205114,0.000844757,0.834816277,2.372159243,-0.032528341,0.001260306,0.519183159,2.395682812,0.351558834,0.000565439,0.858431458,2.974323273,0.765033364,0.000600896,0.558198094,2.994080782,1.024139881,3.53E-05,0.876600444,3.076020241,0.801604271,0.000371526,0.564236224,3.089355707,1.0671947,0.000132179,0.804350972,3.166385412,0.029197356,0.000242815,0.615293443,3.201413393,0.281433254,0.000276752,191,206,20,51,46,-326,2
0,0.534053206,0.519912899,-1.461051464,0.997830331,0.566845894,0.456658095,-1.372828245,0.998067796,0.585198998,0.458013147,-1.373440027,0.997929156,0.601808488,0.458928674,-1.373601913,0.998020828,0.501810014,0.457831055,-1.381955385,0.99782455,0.477799952,0.458892167,-1.382190466,0.997689724,0.457353532,0.459932417,-1.382822752,0.997958899,0.630132079,0.49692744,-0.813727736,0.998028874,0.434984922,0.491544873,-0.852584243,0.997710466,0.574428439,0.599406481,-1.24948132,0.997857511,0.491772085,0.595489323,-1.262089252,0.997975051,0.79503417,0.885159135,-0.43430537,0.9455446,0.296844184,0.88142401,-0.4238922,0.913351655,0.895508766,1.282917023,-0.448725313,0.123550259,0.198009402,1.236998796,-0.355588377,0.076640494,0.902942657,1.543960333,-0.925881505,0.027332196,0.239698693,1.337005019,-0.972724736,0.024238775,0.926777065,1.631910682,-1.052721739,0.043084212,0.251913369,1.400886893,-1.126904726,0.044666052,0.893849015,1.601897001,-1.148752928,0.061139043,0.256919801,1.34959352,-1.188153028,0.066421673,0.87382108,1.562006712,-0.98534143,0.055528369,0.259785682,1.324757695,-1.023086071,0.059743337,0.679453015,1.740697742,-0.067693524,0.001511829,0.3713471,1.729889154,0.07302811,0.001229576,0.661991954,2.368664265,-0.229782179,0.008243078,0.36421749,2.319932222,-0.309690982,0.003839609,0.676416516,2.989662647,0.375950396,0.000346853,0.38792336,2.953248262,0.103601255,0.000274941,0.680121243,3.092233419,0.3898561,0.00013885,0.389609188,3.051751852,0.114125445,0.00027625,0.64696449,3.165282488,-0.340765446,0.000677351,0.432786763,3.134081841,-0.666664422,0.001446394,176,244,20,49,97,-351,2
0,0.533710361,0.519096494,-1.448479891,0.997990549,0.567186356,0.456146687,-1.357533097,0.998150527,0.585691333,0.457678705,-1.358155131,0.997955978,0.602432251,0.458870232,-1.35832572,0.998092473,0.502098024,0.45668602,-1.366328359,0.997962058,0.47803697,0.457906753,-1.366510272,0.9977929,0.457749754,0.459056199,-1.367147207,0.998136282,0.630820692,0.496907681,-0.788115859,0.998048663,0.43541044,0.490509897,-0.82768935,0.998002648,0.574567735,0.599033415,-1.235659242,0.998192072,0.49184233,0.594280899,-1.247359633,0.99840647,0.795500934,0.885082543,-0.413834959,0.949505448,0.297292858,0.880533576,-0.417199671,0.928217828,0.896677971,1.290792227,-0.415908009,0.125411883,0.196907967,1.250867367,-0.383703172,0.085333399,0.899877429,1.560885191,-0.933034718,0.027886525,0.233376712,1.375284076,-1.050869346,0.024655057,0.921800137,1.651577234,-1.070515871,0.044465777,0.242275715,1.443490505,-1.219758272,0.045234185,0.888329625,1.619796395,-1.169735551,0.063557625,0.25417608,1.389323592,-1.29180932,0.069443829,0.868121743,1.579977751,-0.996718287,0.058634512,0.257243037,1.364421725,-1.106323004,0.063021973,0.681698203,1.740564108,-0.066511624,0.001612828,0.37309134,1.729670048,0.071873985,0.001330558,0.665646195,2.389005184,-0.224363059,0.008098285,0.368193835,2.344146729,-0.301720917,0.003584499,0.678129792,3.011813402,0.38248983,0.000345432,0.389086127,2.977829456,0.11026223,0.000249558,0.681908011,3.114420891,0.396018356,0.000144576,0.390136003,3.076573133,0.120120153,0.000278547,0.646162629,3.187435627,-0.34181869,0.000637183,0.4329063,3.159852505,-0.663671136,0.001404364,179,246,20,50,97,-355,2
0,0.533453226,0.519322872,-1.454016328,0.99770695,0.567539811,0.456411839,-1.363926172,0.99773109,0.586384654,0.458030343,-1.364568949,0.997461081,0.603107035,0.459336966,-1.364739418,0.997622252,0.502560079,0.456718564,-1.37438345,0.997618794,0.47844553,0.457862288,-1.374524474,0.997458041,0.458403915,0.4590725,-1.375236273,0.997915268,0.631317496,0.497044474,-0.802484512,0.997495115,0.43571645,0.490633905,-0.844326854,0.997884929,0.574666917,0.598936677,-1.241702557,0.998051047,0.492316544,0.594112039,-1.255277157,0.998477101,0.794053316,0.883620083,-0.42138797,0.94824183,0.293584675,0.880420804,-0.442275584,0.936596215,0.900540233,1.286673307,-0.417507946,0.114389457,0.194648758,1.260308146,-0.402681023,0.094317466,0.90648061,1.560324192,-0.930308819,0.026095157,0.235195115,1.408547759,-1.068696737,0.026394747,0.93024826,1.652296066,-1.074262142,0.042577531,0.244195655,1.485025048,-1.247987151,0.047155995,0.897730529,1.622005463,-1.17802012,0.061352089,0.259876907,1.432974339,-1.324956059,0.074237168,0.876050115,1.583661437,-0.995770454,0.05777942,0.263519585,1.404556036,-1.129199266,0.067874394,0.682937741,1.737555027,-0.057680868,0.001605172,0.372464031,1.728544474,0.063077763,0.001344738,0.674734712,2.40915966,-0.206607431,0.008068974,0.378441095,2.366548061,-0.328187883,0.003298455,0.690778613,3.029902935,0.395165294,0.000346861,0.402692884,2.994870186,0.081990674,0.000217941,0.694528699,3.132500887,0.408143938,0.000160341,0.403684229,3.094327688,0.092491202,0.000273076,0.65878284,3.206282854,-0.332003891,0.000586744,0.449409068,3.172340155,-0.694784105,0.001302845,179,248,20,50,99,-357,2
0,0.53347528,0.5194332,-1.451247215,0.9976722,0.567244887,0.456838816,-1.360361814,0.997649491,0.586176574,0.458530545,-1.360981226,0.997358084,0.602728009,0.459814876,-1.361136675,0.997518718,0.502380073,0.457079947,-1.374403834,0.997555912,0.478294075,0.458106488,-1.374510646,0.997412622,0.458494961,0.459318757,-1.375238895,0.997877479,0.630779862,0.497355253,-0.799488664,0.997294903,0.435682863,0.491045296,-0.858256042,0.997859538,0.574592233,0.599261463,-1.239674687,0.997997761,0.492504179,0.594451725,-1.257618189,0.998443723,0.792131662,0.884046137,-0.409492075,0.946691096,0.293246686,0.879907846,-0.468482196,0.936043322,0.893501282,1.287627339,-0.356195301,0.105349034,0.195919529,1.265058279,-0.391555429,0.095677093,0.90312624,1.563458204,-0.828594685,0.024377627,0.232778758,1.428073287,-0.985252023,0.025718601,0.926774859,1.656298399,-0.959355235,0.040040143,0.238665417,1.505937219,-1.150543332,0.045016792,0.895731151,1.627620578,-1.064269185,0.05784703,0.257127762,1.456864119,-1.231407762,0.071019746,0.873529613,1.589029789,-0.8938182,0.054721475,0.261800557,1.427838922,-1.042976141,0.065043911,0.682397544,1.733265281,-0.055002887,0.001536498,0.371774912,1.72554338,0.060261019,0.001282919,0.67333287,2.407272577,-0.174262822,0.007757804,0.377925694,2.365296364,-0.299895316,0.003109741,0.689044654,3.02911377,0.427656025,0.00034234,0.40073061,2.993023634,0.113112986,0.000203209,0.693128705,3.131500721,0.440618604,0.000158095,0.401862621,3.091965199,0.124775387,0.000261578,0.655389965,3.204891205,-0.299458444,0.000555729,0.447538912,3.171319246,-0.660639882,0.001229873,180,249,21,51,99,-357,2
0,0.533196807,0.518412411,-1.423165321,0.997865677,0.567258239,0.456035465,-1.334412217,0.997911692,0.586160541,0.457746625,-1.335012674,0.997658014,0.602741301,0.459260136,-1.3351686,0.997795582,0.501994014,0.455916524,-1.342232704,0.99779129,0.477807939,0.457158118,-1.342415929,0.997645497,0.458173335,0.458436459,-1.343050718,0.9980371,0.630833805,0.497430742,-0.778028607,0.997632802,0.435470581,0.490451127,-0.812094808,0.997955978,0.574163556,0.598785043,-1.213922858,0.998155415,0.491933286,0.593474329,-1.224976659,0.998486817,0.792084455,0.883934855,-0.41206485,0.950419486,0.29280898,0.878944278,-0.404286295,0.934912384,0.892786324,1.285349131,-0.400614113,0.106877744,0.188669071,1.23016119,-0.405442476,0.091750979,0.904380023,1.546838999,-0.837496758,0.026887652,0.220223352,1.262285471,-1.02597487,0.027897116,0.92984122,1.633855104,-0.944486797,0.044260889,0.226381376,1.298129201,-1.169130683,0.048881117,0.89830476,1.603200793,-1.041821241,0.063716002,0.237803385,1.251601696,-1.220728159,0.076334849,0.876871586,1.565770984,-0.895223737,0.059040237,0.243611783,1.239503264,-1.070447683,0.069859304,0.683522165,1.737444282,-0.060725112,0.001633451,0.375690281,1.72925818,0.065936491,0.001371002,0.673846722,2.394800663,-0.223223597,0.00908181,0.375780851,2.355623484,-0.282609761,0.003597982,0.688064396,3.016738415,0.389579296,0.000411804,0.402702957,2.982760906,0.121968448,0.000231281,0.691767514,3.118592739,0.404473364,0.000176901,0.404683113,3.07778573,0.131749541,0.000294274,0.659852386,3.19174552,-0.319873452,0.000617892,0.448524237,3.165497541,-0.637423754,0.001299076,180,250,20,51,101,-359,3
1,0.677534878,0.56654793,-1.035466433,0.999289513,0.710540116,0.509570777,-0.937350571,0.998760998,0.726135552,0.516855121,-0.937769115,0.99881047,0.740551233,0.523346126,-0.938079357,0.998424888,0.655152202,0.485944599,-0.97490865,0.998993218,0.633153975,0.475959092,-0.974356294,0.999265492,0.610908687,0.466128975,-0.974971592,0.999272287,0.740696788,0.557885051,-0.441080332,0.997576296,0.552465737,0.479928285,-0.612529337,0.999435961,0.685794473,0.649389923,-0.856396079,0.999056458,0.620491624,0.624226928,-0.903896987,0.999573827,0.790497839,0.924691319,-0.101056196,0.973605037,0.306504965,0.850230575,-0.467096418,0.994481981,0.837239146,1.377780795,0.039212476,0.029887201,0.181047902,1.303585052,-0.39145261,0.22372596,0.827983558,1.644007802,-0.274096429,0.010538896,0.203680545,1.602183819,-0.810563385,0.047132548,0.849445462,1.749753833,-0.362483948,0.015635822,0.183873177,1.71102941,-0.94650203,0.056218069,0.814555287,1.736019015,-0.432136148,0.024096463,0.232711837,1.708265305,-1.033814073,0.088474609,0.797038257,1.690385222,-0.327932686,0.022384873,0.246195406,1.661466956,-0.86072588,0.076451607,0.643560708,1.736347198,0.016681805,0.000500911,0.331499606,1.688260674,-0.011837774,0.000429412,0.585374653,2.419740438,-0.084157914,0.001733095,0.309853435,2.372895956,-0.143004164,0.00095373,0.545346797,3.042374611,0.554707289,0.000202802,0.27615115,2.985767365,0.288935989,5.16E-05,0.536468267,3.148186922,0.573941529,9.73E-05,0.253181577,3.08868885,0.307148546,0.000113232,0.511435866,3.22065115,-0.102371678,0.00031427,0.330266982,3.166801214,-0.439040244,0.000357156,181,251,21,52,101,-359,3
1,0.684277952,0.573464215,-1.015329242,0.999165297,0.714960694,0.516641557,-0.917185664,0.998571813,0.729371965,0.523033619,-0.917550862,0.998663485,0.743402362,0.528705359,-0.917848468,0.998209,0.660344958,0.492344528,-0.963396728,0.998847544,0.638060927,0.481926322,-0.96296823,0.999173939,0.616357207,0.471708208,-0.963551819,0.999165118,0.741898358,0.560140491,-0.421499312,0.997273803,0.556696653,0.481262475,-0.628136516,0.99938786,0.690793037,0.655129433,-0.833998024,0.998889208,0.627304912,0.629998624,-0.893144786,0.999514461,0.785281181,0.921791017,-0.062102962,0.972685516,0.309732258,0.846331716,-0.48897934,0.994335175,0.829159081,1.363141179,0.175378636,0.027488628,0.176580682,1.295427561,-0.440751076,0.224185646,0.817760468,1.63799274,-0.039423406,0.010134113,0.197427124,1.599435568,-0.868174911,0.04698614,0.838938713,1.742582321,-0.105027281,0.015243427,0.175588652,1.707091451,-1.008323669,0.05580565,0.806296229,1.735282183,-0.18665868,0.023347648,0.226010039,1.706938863,-1.082707405,0.086884402,0.787718892,1.692029238,-0.092780434,0.021704735,0.240047574,1.661697984,-0.911211133,0.074991778,0.640073121,1.728331923,0.038561486,0.000593639,0.331570208,1.67941916,-0.033892881,0.000504679,0.581540465,2.404475689,-0.055552691,0.00204824,0.310541928,2.35571909,-0.217016503,0.001199227,0.544561446,3.024348974,0.575493693,0.000230439,0.282369733,2.965617657,0.195608765,6.52E-05,0.533642888,3.129462481,0.594154,0.000112518,0.257457137,3.067404747,0.210766882,0.000136686,0.523009181,3.202005863,-0.077029578,0.000384417,0.345868707,3.146140575,-0.546416581,0.000409875,180,252,21,50,101,-361,3
1,0.696350634,0.574888349,-1.027941465,0.99905026,0.725660443,0.519929767,-0.928815186,0.998392224,0.740577817,0.527171373,-0.929247022,0.998474538,0.755883455,0.534321904,-0.929597735,0.997968376,0.671410501,0.493618429,-0.972967744,0.998733997,0.649716973,0.483501703,-0.972525239,0.999085248,0.627685189,0.472842783,-0.973133445,0.999089301,0.75495851,0.566180944,-0.426083505,0.996824622,0.571008682,0.481856793,-0.616211772,0.999339163,0.703841567,0.656775117,-0.843409419,0.998714447,0.639648497,0.630583644,-0.899258256,0.999470711,0.790998578,0.924092114,-0.105803207,0.972283185,0.31636411,0.840669334,-0.445173651,0.994444072,0.849100292,1.366984606,0.035873074,0.030448729,0.174276292,1.28888762,-0.368369758,0.236759514,0.825576603,1.642580748,-0.272310138,0.01137816,0.192545399,1.593806982,-0.792398155,0.051571924,0.843659043,1.752794385,-0.360360771,0.016707055,0.170481995,1.703277946,-0.931233108,0.060151532,0.805822074,1.738895059,-0.436787516,0.025460433,0.221577376,1.702558875,-1.015335202,0.093646534,0.78948313,1.693792582,-0.325681657,0.02384261,0.235251278,1.657031178,-0.84043628,0.082234569,0.642911196,1.73437655,0.011958384,0.000633313,0.335760146,1.683717966,-0.007299817,0.000564893,0.58344233,2.413574934,-0.080605879,0.002168243,0.311716676,2.361724138,-0.142199829,0.001241482,0.543270469,3.030346394,0.537120283,0.000246556,0.280305445,2.967941284,0.269208848,7.10E-05,0.532824397,3.13522315,0.555978894,0.000117766,0.25685069,3.069078922,0.286310732,0.000149114,0.513305545,3.206478119,-0.107842252,0.000401727,0.333809435,3.147239447,-0.441780657,0.000413086,181,253,21,50,101,-363,3
1,0.711869061,0.583407104,-1.102118134,0.998391688,0.741957784,0.528520048,-0.999549091,0.997309506,0.757353902,0.535792053,-1.000021696,0.997611821,0.772300541,0.542729497,-1.000309229,0.996545136,0.686941206,0.500173986,-1.051581025,0.997938097,0.66495806,0.489824414,-1.05128324,0.99859935,0.642489552,0.478939712,-1.051911712,0.998474777,0.769954801,0.5733549,-0.467937142,0.994821489,0.584825635,0.486437708,-0.696391702,0.999071479,0.718304873,0.665300965,-0.9043051,0.998050392,0.653395355,0.63741523,-0.970710278,0.999261618,0.800802112,0.916682303,-0.099480443,0.973607242,0.330977172,0.837508738,-0.510486603,0.993862927,0.857424438,1.357201934,0.014043286,0.032747179,0.179064527,1.29471755,-0.43835029,0.244228303,0.834311366,1.624843121,-0.380784839,0.012439084,0.204204872,1.595642686,-0.859021544,0.049629666,0.851270199,1.732648611,-0.480133951,0.017924929,0.186595395,1.702414393,-1.003709912,0.054410364,0.815253556,1.719543099,-0.563608646,0.027084706,0.235146359,1.701122999,-1.087301493,0.084484965,0.799669087,1.674552321,-0.438827515,0.025280302,0.246819332,1.65494144,-0.905268669,0.07529112,0.653441548,1.725941181,0.043892793,0.000823732,0.351206601,1.677881122,-0.039529327,0.000710076,0.593015969,2.397220373,-0.010693042,0.003243803,0.323136419,2.349574804,-0.223273277,0.001780652,0.552985966,3.008660555,0.611328721,0.000457948,0.292982161,2.950557232,0.208928391,0.00012573,0.541665375,3.114246368,0.630849481,0.000224473,0.268698275,3.050440311,0.226504758,0.000268651,0.530074418,3.186781168,-0.026364774,0.00064268,0.355701268,3.132226467,-0.51222837,0.000598767,180,251,21,49,99,-361,2
1,0.638881445,0.539871633,-1.200169325,0.999185145,0.671454072,0.48475787,-1.106732845,0.998537958,0.68932426,0.491344273,-1.107265711,0.998694479,0.706840873,0.497700065,-1.107487202,0.998116255,0.611744046,0.465398669,-1.133421659,0.998865306,0.585591495,0.459159493,-1.132806063,0.999215961,0.55933547,0.455084831,-1.133373499,0.999150932,0.726530433,0.541003048,-0.604570806,0.997261107,0.518581688,0.481470048,-0.690635383,0.999454319,0.660240173,0.628716886,-1.014524221,0.999027133,0.579476893,0.608858049,-1.047589302,0.999607086,0.810091853,0.923203528,-0.305760264,0.980674505,0.317797482,0.85611099,-0.46046263,0.995044887,0.878405571,1.374168038,-0.332157046,0.035236113,0.184664756,1.311670542,-0.380672425,0.24771902,0.859871864,1.640395999,-0.851277828,0.011460552,0.210977122,1.610794425,-0.90561372,0.04725856,0.879189193,1.747255802,-0.993131816,0.01613351,0.204255626,1.726453424,-1.064797759,0.050597373,0.839806437,1.72483027,-1.053585052,0.025180386,0.252578288,1.712452769,-1.150241852,0.080446437,0.823037744,1.677998304,-0.904439092,0.023666415,0.264585197,1.66437006,-0.963388443,0.071995385,0.680319488,1.731628895,-0.045400564,0.000598618,0.351774186,1.698974848,0.050523091,0.000527707,0.6389817,2.402492762,-0.064656511,0.002410391,0.347944319,2.372899532,-0.008441957,0.001169545,0.620447814,3.01339674,0.650805473,0.000327629,0.335919946,2.967009783,0.509754479,8.06E-05,0.619699597,3.120902538,0.675578594,0.000152985,0.322401315,3.069037914,0.538369536,0.000166018,0.573230445,3.196827412,-0.051904131,0.000436903,0.391486436,3.153527975,-0.219889402,0.000493439,181,249,21,49,96,-360,2
0,0.532206476,0.516137481,-1.325960517,0.997986197,0.567317605,0.455441624,-1.234663129,0.998073816,0.587337911,0.456231982,-1.235357523,0.997901559,0.603877187,0.458652109,-1.235464454,0.998001575,0.501403213,0.458216131,-1.236798048,0.997965217,0.47862187,0.461863399,-1.23705709,0.997855365,0.459991843,0.464237332,-1.237620592,0.998187602,0.633916676,0.498659432,-0.682236552,0.998037279,0.440558344,0.497958869,-0.689740777,0.997980177,0.575553,0.595352292,-1.120296836,0.998264313,0.492996752,0.592519164,-1.12405467,0.998439193,0.80389595,0.890749693,-0.362642378,0.948504627,0.301882565,0.895616889,-0.315608352,0.928452313,0.913040996,1.283574939,-0.523432076,0.145076007,0.195376128,1.249114513,-0.605798483,0.104477286,0.918324649,1.540991187,-1.089244843,0.031564839,0.23295331,1.192945957,-1.582962275,0.03027915,0.939768434,1.625577331,-1.216390133,0.051042721,0.244022101,1.201653123,-1.778315187,0.055664685,0.906940937,1.593760371,-1.294941664,0.072212823,0.250697911,1.148348331,-1.801299095,0.083320297,0.887340844,1.557527065,-1.140497923,0.065600879,0.255833507,1.147887588,-1.628016233,0.075485036,0.691850901,1.758586168,-0.065382525,0.001969675,0.387443721,1.7522434,0.070505455,0.001669588,0.68333286,2.348647118,-0.27424866,0.012842854,0.383878767,2.317742586,-0.33469677,0.006312365,0.699249506,2.96334672,0.274938554,0.000472323,0.418662369,2.93950367,0.001783075,0.000357392,0.702013016,3.068364143,0.282447875,0.000185857,0.423152387,3.039950371,0.004006712,0.000401009,0.675141215,3.130625248,-0.404675722,0.000886045,0.462543309,3.113576651,-0.717374444,0.001909366,184,249,22,53,96,-358,2
0,0.533456266,0.516017616,-1.304826736,0.99832952,0.568439424,0.455465019,-1.215088606,0.998534501,0.588192821,0.456335187,-1.21575284,0.998485386,0.604609847,0.45892632,-1.215842724,0.998478293,0.502286255,0.457685113,-1.216681719,0.99834913,0.479333073,0.461382657,-1.217036366,0.99830848,0.460405648,0.463730782,-1.217573643,0.998419642,0.634079158,0.499099314,-0.664801955,0.998722255,0.440810978,0.497449815,-0.67340076,0.998134851,0.576304317,0.595715106,-1.10054934,0.998408318,0.493611872,0.592405856,-1.104871988,0.998249888,0.802681267,0.888623536,-0.364863783,0.955122828,0.302890033,0.893256366,-0.307524383,0.917230129,0.907401681,1.26925981,-0.514163852,0.135859147,0.182091743,1.203531027,-0.669625521,0.110167064,0.920841873,1.50812757,-1.045929909,0.039473578,0.218229026,1.072472095,-1.635860443,0.055964947,0.94560051,1.589424729,-1.168826818,0.061851166,0.229670674,1.06102705,-1.820200562,0.089321181,0.914105117,1.557574749,-1.246760607,0.086809687,0.22920537,1.011628747,-1.823417068,0.124332935,0.894306362,1.523278475,-1.09675324,0.077324353,0.236768723,1.019972444,-1.671634912,0.111253589,0.692123175,1.761120915,-0.065066539,0.002084864,0.38855353,1.756059408,0.070025817,0.00185087,0.681697607,2.351423502,-0.237533122,0.01439047,0.387913406,2.315987587,-0.312306672,0.007587126,0.705196738,2.965009928,0.378358483,0.000512703,0.422780186,2.940354824,0.112108842,0.000399826,0.708941102,3.066436529,0.394351184,0.000192138,0.425918519,3.035385847,0.124467336,0.000392941,0.683208466,3.137037992,-0.297546357,0.000892773,0.463248879,3.115304232,-0.611943841,0.001921149,185,248,22,53,94,-358,2
0,0.533558726,0.517671764,-1.330495119,0.997986495,0.568300784,0.4565534,-1.237293005,0.998251855,0.58812952,0.457282543,-1.237963676,0.998199284,0.604293108,0.459742039,-1.238038301,0.998167932,0.501580775,0.458831429,-1.245067596,0.997996986,0.478546321,0.46247229,-1.24540782,0.997955322,0.459890127,0.464734972,-1.246025443,0.99807775,0.632975817,0.499594271,-0.673897147,0.998401105,0.439914942,0.498388946,-0.710934937,0.997725904,0.576677978,0.597293556,-1.120419741,0.997884452,0.493466467,0.593901992,-1.131856322,0.997764766,0.800139606,0.892420709,-0.341458827,0.94445461,0.301336586,0.894896686,-0.343794316,0.898794651,0.902117372,1.276160717,-0.455044985,0.114842452,0.199786335,1.252816916,-0.585587382,0.092064023,0.916607678,1.510515928,-1.022241116,0.034797166,0.248513609,1.204325199,-1.475266933,0.03825058,0.941699982,1.590329289,-1.152899623,0.056255631,0.264109433,1.219955206,-1.659932494,0.067466177,0.912114918,1.559308887,-1.240617037,0.078900419,0.26508972,1.167103887,-1.692262411,0.096586756,0.892286003,1.523517728,-1.078135729,0.071239993,0.268029273,1.162508488,-1.521060705,0.085398532,0.691165268,1.762078166,-0.059050344,0.001710613,0.387084007,1.758762956,0.064109668,0.001470072,0.68683368,2.339308977,-0.233060926,0.010871637,0.380810589,2.321816206,-0.281784356,0.005240874,0.707467914,2.961208582,0.34695524,0.00043986,0.424353212,2.942399502,0.103119984,0.000327488,0.71047622,3.066015959,0.358490407,0.000173431,0.42891264,3.038151026,0.110041,0.000327583,0.686247706,3.130812168,-0.326478422,0.000851375,0.471562564,3.118350744,-0.615719318,0.001718257,184,253,22,54,101,-361,3
0,0.531852603,0.518389583,-1.353637457,0.998129249,0.566630006,0.456980199,-1.259836912,0.998335361,0.586884916,0.457721382,-1.260479808,0.998253286,0.602793157,0.460216939,-1.260587454,0.998268962,0.499690861,0.459325165,-1.267162442,0.998086751,0.476941288,0.463023275,-1.267448425,0.998007119,0.458655179,0.465299904,-1.268109083,0.99817723,0.63182348,0.500393033,-0.696894109,0.998403907,0.438862234,0.498979986,-0.730285585,0.997905433,0.575643897,0.598135352,-1.143940687,0.998144805,0.491971403,0.594563365,-1.154818296,0.998087168,0.801165283,0.895226657,-0.348860651,0.947636247,0.301774621,0.896402359,-0.34019053,0.907194555,0.901111245,1.290190816,-0.398021579,0.119562998,0.192866892,1.240463972,-0.462085396,0.085812286,0.915680707,1.544460297,-0.916137815,0.033157445,0.22934854,1.26711154,-1.255295515,0.031112699,0.941665947,1.628701687,-1.039892912,0.053754643,0.240120605,1.309802771,-1.427586794,0.057651192,0.910065055,1.599286914,-1.130569696,0.075835697,0.246739,1.257157683,-1.473239303,0.08456523,0.889120698,1.561569214,-0.97263968,0.068409726,0.25001356,1.241494656,-1.303490877,0.075464159,0.690386415,1.766123652,-0.066328555,0.001614055,0.385055006,1.760670781,0.07157065,0.001344148,0.676031411,2.365371466,-0.223667219,0.009225567,0.37270841,2.334851503,-0.290093124,0.004429957,0.696116447,2.985319376,0.381664395,0.000377106,0.405838549,2.959134102,0.126707166,0.000283922,0.700154006,3.088597298,0.394530803,0.000144339,0.408745348,3.054682255,0.136895806,0.000290433,0.669163406,3.15698719,-0.316928297,0.000734415,0.453032672,3.138332367,-0.619431794,0.001554147,161,249,20,47,115,-343,3
